6272018864 7040042295063504
6272018864 163512108406620380
6272018864 -962543404097237489
6272018864 -2088598916601095245
6528019634 -962543404100237477
6528019634 -962543404101237486
6656020021 6784020404
6656020021 6912020791
6656020021 163512108408620380
6656020021 -2088598916603095351
6784020404 6912020791
6912020791 -962543404097237501
6912020791 -962543404100237474
6912020791 -2088598916599095247
7040021174 7168021561
7040021174 -962543404089237381
7168021561 7296021944
7168021561 6528039219058927
7168021561 6528039219058914
7168021561 6784040757061221
7296021944 6272037681056609
7296021944 -962543404089237381
6272037681056609 -2088598916599095236
6272037681056610 6272037681056613
6272037681056610 -2088598916600095245
6272037681056613 -2088598916603095352
6272037681056612 6272037681056615
6272037681056615 163512108405620370
6272037681056615 163512108404620370
6272037681056616 6400038450057764
6272037681056616 163512108414620467
6400038450057764 6528039219058914
6400038450057765 6400038450057766
6400038450057765 163512108408620373
6400038450057766 -962543404104237487
6400038450057767 6400038450057760
6400038450057767 7040042295063508
6400038450057760 -2088598916604095350
6400038450057761 6400038450057762
6400038450057761 7296043833065820
6400038450057762 7296043833065822
6400038450057762 163512108413620364
6400038450057762 163512108413620367
6400038450057763 6400038450057772
6400038450057763 6400038450057773
6400038450057763 6528039219058923
6400038450057763 6528039219058922
6400038450057763 163512108407620378
6400038450057763 163512108414620469
6400038450057763 -2088598916600095241
6400038450057772 6912041526062359
6400038450057772 6912041526062360
6400038450057772 -962543404103237479
6400038450057773 6656039988060071
6400038450057773 -2088598916604095346
6528039219058923 163512108414620470
6528039219058922 6912041526062360
6528039219058921 6528039219058920
6528039219058921 163512108404620375
6528039219058920 -2088598916600095233
6528039219058927 6528039219058926
6528039219058927 6528039219058914
6528039219058927 163512108405620380
6528039219058927 163512108414620466
6528039219058926 6784040757061227
6528039219058926 6912041526062361
6528039219058926 -2088598916599095241
6528039219058924 6528039219058915
6528039219058924 6528039219058914
6528039219058915 163512108414620467
6656039988060078 6656039988060079
6656039988060078 163512108407620383
6656039988060079 6784040757061231
6656039988060076 6656039988060077
6656039988060076 163512108413620356
6656039988060077 163512108414620471
6656039988060074 6656039988060075
6656039988060074 6656039988060072
6656039988060074 -962543404100237474
6656039988060075 6656039988060072
6656039988060075 163512108408620381
6656039988060075 163512108408620382
6656039988060075 163512108413620363
6656039988060075 -962543404104237486
6656039988060073 6656039988060070
6656039988060073 6656039988060071
6656039988060070 163512108408620382
6656039988060070 -962543404102237485
6656039988060070 -2088598916604095349
6656039988060071 163512108407620379
6656039988060071 -962543404089237380
6656039988060071 -2088598916604095352
6656039988060071 -2088598916604095345
6784040757061231 6784040757061230
6784040757061230 163512108410620353
6784040757061225 6784040757061224
6784040757061225 -962543404098237504
6784040757061224 7296043833065808
6784040757061227 6784040757061226
6784040757061226 163512108406620376
6784040757061221 6784040757061220
6784040757061220 7040042295063505
6784040757061220 -962543404097237489
6784040757061220 -2088598916599095236
6912041526062352 6912041526062353
6912041526062352 163512108407620374
6912041526062353 163512108406620371
6912041526062354 6912041526062355
6912041526062354 -2088598916602095349
6912041526062359 6912041526062360
6912041526062359 -962543404097237499
6912041526062359 -962543404097237502
6912041526062359 -962543404101237480
6912041526062359 -2088598916601095246
6912041526062360 163512108414620465
6912041526062360 -962543404098237497
6912041526062360 -962543404097237499
6912041526062361 7040042295063511
7040042295063511 163512108407620377
7040042295063511 -962543404103237481
7040042295063510 7040042295063509
7040042295063510 -962543404101237478
7040042295063509 -2088598916603095351
7040042295063508 -2088598916597095233
7040042295063505 7040042295063504
7040042295063519 7040042295063518
7040042295063519 163512108403620370
7040042295063518 -962543404098237504
7168043064064666 7168043064064667
7168043064064667 163512108403620371
7168043064064667 -962543404101237475
7168043064064667 -2088598916600095242
7168043064064668 163512108414620469
7168043064064668 -962543404104237482
7168043064064658 7168043064064659
7168043064064658 -2088598916602095345
7168043064064659 163512108409620352
7296043833065817 7296043833065816
7296043833065817 163512108407620380
7296043833065816 163512108403620370
7296043833065821 7296043833065820
7296043833065821 163512108414620467
7296043833065822 163512108414620467
7296043833065808 163512108406620378
7296043833065808 163512108406620379
7296043833065808 -962543404104237487
163512108406620378 163512108406620379
163512108406620378 163512108414620467
163512108406620378 163512108414620465
163512108406620376 163512108406620383
163512108406620383 163512108406620380
163512108406620371 163512108405620373
163512108405620373 -962543404089237381
163512108405620369 163512108405620368
163512108405620369 -2088598916599095246
163512108405620368 -962543404103237487
163512108405620370 163512108404620373
163512108405620381 163512108405620380
163512108405620381 163512108403620374
163512108404620368 163512108404620369
163512108404620368 -962543404097237499
163512108404620368 -962543404090237384
163512108404620369 163512108407620374
163512108404620369 163512108414620466
163512108404620369 -962543404097237502
163512108404620371 163512108404620372
163512108404620371 -962543404097237498
163512108404620372 -2088598916602095345
163512108404620373 -962543404089237384
163512108404620374 163512108404620375
163512108404620374 163512108403620371
163512108403620369 163512108403620368
163512108403620369 -2088598916600095233
163512108403620368 -2088598916599095248
163512108403620375 163512108403620374
163512108403620375 -962543404090237384
163512108403620374 -962543404098237497
163512108403620374 -962543404102237488
163512108410620358 163512108410620359
163512108410620358 -962543404089237384
163512108410620353 163512108410620366
163512108410620366 163512108407620376
163512108409620352 163512108409620355
163512108409620355 -2088598916600095248
163512108409620358 163512108409620361
163512108409620358 -962543404089237386
163512108409620361 -962543404104237482
163512108409620360 163512108408620380
163512108409620360 -962543404089237385
163512108408620380 -2088598916603095352
163512108408620381 163512108408620382
163512108408620381 -962543404098237503
163512108408620383 163512108408620376
163512108408620383 -962543404100237476
163512108408620376 -2088598916602095355
163512108408620377 163512108408620378
163512108408620377 163512108408620379
163512108408620378 -962543404099237474
163512108408620378 -2088598916601095237
163512108408620379 -962543404101237479
163512108408620372 163512108408620373
163512108408620372 163512108414620468
163512108407620383 -2088598916601095248
163512108407620382 163512108407620381
163512108407620382 -2088598916599095243
163512108407620381 -2088598916604095347
163512108407620379 163512108407620378
163512108407620377 163512108414620466
163512108407620377 -962543404101237475
163512108407620376 -962543404102237486
163512108414620466 -962543404097237502
163512108414620466 -962543404103237481
163512108414620466 -2088598916599095241
163512108414620467 163512108414620470
163512108414620467 -962543404102237488
163512108414620465 -962543404098237500
163512108414620471 -962543404097237498
163512108414620468 -962543404089237382
163512108414620468 -2088598916597095237
163512108414620469 163512108414620474
163512108414620469 -962543404103237486
163512108414620474 -2088598916600095241
163512108413620364 -962543404089237379
163512108413620367 -2088598916602095349
163512108413620360 163512108413620363
163512108413620360 -2088598916604095347
163512108413620357 163512108413620356
163512108413620357 -2088598916602095347
-962543404098237503 -962543404103237485
-962543404098237503 -2088598916602095356
-962543404098237501 -962543404098237502
-962543404098237501 -962543404098237499
-962543404098237499 -962543404090237383
-962543404098237500 -962543404098237497
-962543404098237497 -962543404090237384
-962543404097237497 -962543404097237500
-962543404097237497 -2088598916603095349
-962543404097237500 -962543404100237475
-962543404097237499 -962543404090237384
-962543404097237502 -2088598916599095235
-962543404097237501 -962543404104237481
-962543404097237489 -962543404090237381
-962543404100237474 -2088598916601095238
-962543404100237475 -962543404100237476
-962543404100237476 -962543404089237385
-962543404100237477 -962543404100237478
-962543404100237478 -2088598916603095347
-962543404100237480 -962543404100237482
-962543404100237482 -962543404104237488
-962543404099237476 -962543404099237475
-962543404099237476 -962543404099237474
-962543404099237476 -2088598916603095350
-962543404099237475 -2088598916603095346
-962543404099237480 -962543404099237479
-962543404099237480 -962543404099237478
-962543404099237480 -962543404099237477
-962543404099237479 -962543404099237477
-962543404099237478 -962543404102237475
-962543404099237477 -962543404099237484
-962543404102237483 -962543404102237484
-962543404102237484 -2088598916600095234
-962543404102237481 -962543404102237482
-962543404102237481 -962543404102237487
-962543404102237482 -962543404101237479
-962543404102237485 -2088598916602095355
-962543404102237486 -2088598916597095236
-962543404102237475 -962543404102237476
-962543404102237476 -962543404101237478
-962543404101237480 -962543404103237485
-962543404101237486 -962543404101237485
-962543404101237485 -962543404104237484
-962543404104237488 -2088598916603095348
-962543404104237481 -2088598916602095348
-962543404104237484 -962543404104237477
-962543404104237477 -962543404089237380
-962543404103237487 -962543404103237486
-962543404103237486 -962543404089237386
-962543404103237486 -2088598916603095346
-962543404103237484 -962543404103237483
-962543404103237484 -962543404103237482
-962543404103237483 -962543404090237383
-962543404103237482 -2088598916604095345
-962543404103237480 -962543404103237479
-962543404103237480 -2088598916604095349
-962543404090237381 -962543404090237382
-962543404090237382 -962543404090237377
-962543404090237382 -962543404090237378
-962543404090237377 -2088598916599095244
-962543404090237378 -2088598916602095347
-962543404089237379 -2088598916597095233
-962543404089237384 -962543404089237383
-962543404089237383 -2088598916603095345
-2088598916603095350 -2088598916603095360
-2088598916603095349 -2088598916602095352
-2088598916603095348 -2088598916603095347
-2088598916603095345 -2088598916603095360
-2088598916604095350 -2088598916604095351
-2088598916604095345 -2088598916604095346
-2088598916604095358 -2088598916601095246
-2088598916604095358 -2088598916600095242
-2088598916601095246 -2088598916602095356
-2088598916601095246 -2088598916599095235
-2088598916601095245 -2088598916601095248
-2088598916601095238 -2088598916599095247
-2088598916601095237 -2088598916599095242
-2088598916602095345 -2088598916599095244
-2088598916602095351 -2088598916602095352
-2088598916602095351 -2088598916597095240
-2088598916599095243 -2088598916597095242
-2088598916599095242 -2088598916600095245
-2088598916600095234 -2088598916597095237
-2088598916597095239 -2088598916597095242
