1 2
1 38
2 1
2 7
2 8
2 10
2 14
2 15
2 17
2 18
2 20
2 22
2 24
2 26
2 27
2 28
2 30
2 31
2 32
2 34
2 35
2 38
2 40
2 41
2 42
2 43
2 45
2 48
2 50
2 51
2 54
2 55
2 57
2 58
2 59
2 61
2 62
2 64
2 66
2 67
2 68
2 71
2 75
2 77
2 78
2 79
2 80
2 82
2 83
2 84
2 96
2 99
2 101
2 108
2 112
2 122
2 147
2 155
2 164
2 166
2 172
2 175
2 181
2 184
2 187
2 196
2 199
2 202
2 208
2 215
2 219
2 225
2 228
2 244
2 276
2 278
2 283
2 284
2 346
3 38
3 67
3 71
3 181
6 38
7 2
7 34
7 38
7 67
7 166
7 181
8 2
8 38
9 166
10 2
10 38
10 166
13 38
14 2
14 38
14 166
15 2
15 38
15 181
17 2
17 38
17 166
18 2
18 166
20 2
20 38
22 2
22 38
22 122
24 2
24 38
26 2
26 34
26 38
26 166
27 2
27 38
28 2
28 34
28 38
28 166
28 181
29 38
30 2
30 38
31 2
31 38
31 166
31 181
32 2
32 80
32 196
32 245
34 2
34 7
34 26
34 28
34 38
34 40
34 42
34 55
34 71
34 107
34 122
34 166
34 181
34 215
34 221
34 225
34 289
35 2
35 38
35 166
38 1
38 2
38 3
38 6
38 7
38 8
38 10
38 13
38 14
38 15
38 17
38 20
38 22
38 24
38 26
38 27
38 28
38 29
38 30
38 31
38 34
38 35
38 40
38 42
38 43
38 45
38 48
38 50
38 54
38 55
38 58
38 59
38 61
38 62
38 64
38 66
38 67
38 68
38 71
38 75
38 77
38 82
38 83
38 84
38 89
38 101
38 105
38 109
38 112
38 122
38 126
38 131
38 155
38 164
38 166
38 175
38 181
38 184
38 192
38 196
38 199
38 204
38 215
38 219
38 221
38 225
38 244
38 254
38 256
38 264
38 267
38 270
38 276
38 278
38 283
38 284
38 286
38 387
40 2
40 34
40 38
40 166
41 2
42 2
42 34
42 38
42 166
43 2
43 38
45 2
45 38
45 67
45 166
45 181
48 2
48 38
48 166
50 2
50 38
50 166
50 181
51 2
51 166
54 2
54 38
54 304
55 2
55 34
55 38
55 166
57 2
57 166
58 2
58 38
58 166
59 2
59 38
59 101
61 2
61 38
61 122
61 166
61 181
62 2
62 38
62 166
64 2
64 38
64 166
64 181
66 2
66 38
66 67
66 166
66 181
67 2
67 3
67 7
67 38
67 45
67 66
67 122
67 166
68 2
68 38
68 166
68 405
71 2
71 3
71 34
71 38
71 122
71 155
71 166
71 181
75 2
75 38
75 166
77 2
77 38
78 2
79 2
80 2
80 32
82 2
82 38
83 2
83 38
83 166
84 2
84 38
89 38
96 2
99 2
100 196
101 2
101 38
101 59
101 166
101 181
105 38
107 34
108 2
109 38
112 2
112 38
112 166
122 2
122 22
122 34
122 38
122 61
122 67
122 71
122 166
122 181
122 184
122 196
126 38
131 38
147 2
155 2
155 38
155 71
155 166
164 2
164 38
166 2
166 7
166 9
166 10
166 14
166 17
166 18
166 26
166 28
166 31
166 34
166 35
166 38
166 40
166 42
166 45
166 48
166 50
166 51
166 55
166 57
166 58
166 61
166 62
166 64
166 66
166 67
166 68
166 71
166 75
166 83
166 101
166 112
166 122
166 155
166 181
166 184
166 199
166 211
166 215
166 244
166 278
172 2
175 2
175 38
181 2
181 3
181 7
181 15
181 28
181 31
181 34
181 38
181 45
181 50
181 61
181 64
181 66
181 71
181 101
181 122
181 166
181 199
181 244
184 2
184 38
184 122
184 166
187 2
192 38
196 2
196 32
196 38
196 100
196 122
196 304
196 438
199 2
199 38
199 166
199 181
202 2
204 38
208 2
211 166
215 2
215 34
215 38
215 166
219 2
219 38
221 34
221 38
225 2
225 34
225 38
228 2
244 2
244 38
244 166
244 181
245 32
254 38
256 38
264 38
267 38
270 38
276 2
276 38
278 2
278 38
278 166
283 2
283 38
284 2
284 38
286 38
289 34
304 54
304 196
346 2
387 38
405 68
438 196
