223789 213163
26375 168366
422097 8
184615 364376
184615 364375
92153 60337
75083 42182
364376 184615
442071 26139
163149 2417
33946 2417
10284 33946
10284 2417
176481 2417
222533 38224
380338 519
5393 26637
5393 5393
4665 92153
325916 325915
325915 325916
325915 325915
325916 325915
50219 4665
50219 92153
205864 244881
132827 26139
93269 93306
134554 2417
300856 18038
300856 511
18626 26375
168365 26375
89805 64911
331965 331967
325915 325916
325915 325915
203358 42514
80101 46842
2733 21469
2733 21469
331967 331967
235957 38224
149403 235556
185901 2417
331320 331320
64375 19604
64375 519
64375 19604
64375 519
213163 213163
213163 223789
196145 6695
196145 30578
424732 677
424732 26139
168554 142366
104498 123091
197061 88
197061 197061
197061 220
75470 3604
33833 50231
50231 33833
120250 2417
34790 2417
88078 8
43332 43332
43332 43332
43332 43332
9229 3066
59343 3604
250401 3604
432622 3604
295958 295959
147510 3604
294403 3604
150805 19426
150805 8425
175283 3604
190062 3604
133812 9192
321340 321341
165978 2288
184805 26139
174754 2288
281951 11991
186184 66383
186184 70301
437786 226803
226803 226803
226803 437786
66383 186184
66383 66383
66383 70301
70301 186184
70301 66383
449329 2417
84112 2417
196130 47499
369148 3604
62086 45382
182039 74294
242386 242386
376344 376345
47499 47499
296120 296119
296119 296119
315802 54200
64998 35376
105407 10269
288386 2417
67382 67382
285914 228311
105363 105364
120327 75458
75467 75458
228311 228311
16091 2417
285913 228311
119840 3604
160055 160055
15508 21543
29021 369760
75467 75458
73367 331
17172 85199
216483 9851
198298 294737
64911 88
3546 3546
132857 88
187903 2417
430150 265187
45308 2417
103447 88
12510 1247
197357 9851
247581 1247
67503 2417
42180 88
67517 2417
65919 2417
173138 109396
222663 38226
48344 404478
28866 2417
27983 64911
63144 35376
42418 37820
10335 9851
122193 383
40819 37820
173728 1988
81181 17527
126658 37820
294547 241786
44726 9851
10381 162765
291390 67581
10381 162765
67868 115560
149268 295866
27381 21469
27381 20
27381 50196
27381 51285
295866 149268
42831 26139
166682 48526
242234 2417
124454 1247
199693 121293
199693 6642
89805 13813
329065 38224
378115 137174
428062 37820
29343 21203
122529 26139
206392 26139
227321 126670
205787 383
137967 8
50512 192414
192414 192414
128811 3604
305865 152912
342229 2417
23243 40130
61142 218973
104567 2417
232850 2417
218584 2417
31850 31850
375960 375961
48344 74363
375960 375961
146642 29233
191794 9851
330158 54200
24343 2156
166174 38226
13790 8209
58294 185597
105545 8209
94830 2156
98453 2156
128727 38224
35170 121433
98453 2156
50962 47666
156846 2156
13808 92274
164745 14825
14825 164745
89805 42182
93314 39089
250231 1286
208279 208279
160819 189332
21006 29233
137174 137174
18966 2156
204518 282673
295959 295959
126814 519
57623 194990
198128 7117
206392 129505
129505 129505
132125 35376
48344 117742
67515 67503
30030 12567
122190 9851
43515 2417
439 13808
92274 13808
95848 6704
95848 163487
115818 2417
6704 6704
6704 163487
144338 42909
144338 93165
214087 2417
255850 8
378115 137174
162268 2156
6704 6674
6704 6696
6704 6674
6704 6696
420585 420585
376345 376344
32806 4129
364196 383
314411 383
60049 29233
206362 88
185735 54070
11047 67260
58994 383
1054 720
206362 2156
298559 383
357068 405863
202619 383
405863 405863
435071 405863
435071 357068
182043 94836
405863 405863
405863 357068
404613 404614
71729 463
143977 143977
145888 2417
324955 88
324955 324955
324955 1881
324955 64893
324955 88
324955 19604
324955 1881
324955 43742
324955 126291
93339 2156
265813 265816
265813 265813
198589 138242
64413 153760
111821 38432
319542 344522
344524 319542
344524 344522
42289 43515
42289 2417
57114 57114
255320 176054
317866 3393
11135 6790
37361 383
152500 677
16970 2417
122106 279929
28829 6790
14164 6790
80077 80084
68498 6790
28829 216
395476 220
223818 3549
23713 2247
786 17871
223143 157500
373751 332060
122729 14721
50218 35376
344524 319542
344524 344522
253094 344522
375960 375961
180597 47499
180597 150525
404614 404614
11223 17871
48344 22703
106217 383
80084 80084
51177 13808
80084 80077
118365 6790
178337 216
10179 9903
116323 30228
118370 6790
319542 253094
319542 344522
432624 677
242386 258313
258313 242386
258313 258313
326051 30228
396668 396669
89805 12751
447633 447398
266557 189779
84647 13808
396669 396668
189779 266557
148237 14577
50910 8209
47223 17866
76273 29756
287954 8
130791 17871
64987 35376
51241 12751
51241 12751
11050 214138
107743 12751
447633 447398
320089 2417
329011 37820
416515 1276
198639 93165
187918 2417
33728 33737
6338 6338
51856 6338
11029 214138
18987 9682
415407 192414
260375 288408
288408 260375
26486 88
270513 677
100414 519
154573 5411
60201 88
42137 88
31140 70037
9288 9288
122939 677
162085 519
184623 122939
452671 88
114456 349
170141 88
174346 174346
195446 2417
295584 3604
265816 265816
265816 265813
128623 40684
17600 88
145287 73754
343201 100414
197427 73941
104541 42170
19643 6338
26072 17145
26072 37001
142454 73754
106221 383
220523 519
244043 26755
245202 19
453801 88
188761 188761
43693 80214
89805 13808
276071 2417
164744 177050
236406 267310
4 88
329291 88
59072 88
118970 88
450774 88
57648 3604
78347 88
48985 88
22566 88
51652 88
268170 88
37240 88
6999 88
7394 88
167 88
209474 88
159983 88
77768 77778
159981 88
350200 88
28333 88
248971 88
255849 88
510 4
457 26486
143654 4
95455 88
368867 4
142644 88
40851 88
4319 88
152095 4
22682 4
14054 4
170702 4
18270 88
36950 88
203001 88
107006 88
24688 88
210100 4
142125 4
143579 88
97560 86517
233730 88
389738 88
199748 4
155105 88
155105 43742
27357 88
130535 4
108380 4
25862 88
131430 88
106666 88
290756 88
148602 4
1825 88
99846 4
74938 28476
6269 2417
389890 88
28254 88
54738 4
180842 4
64528 88
255849 2417
113232 88
5899 26486
27959 88
185591 4
56132 88
337809 26486
185591 4
124342 88
29459 88
37694 88
14517 88
79338 4
154833 88
438160 88
172473 4
37657 26486
36634 88
87890 88
152579 4
126479 97560
33962 88
117051 4
43676 88
135916 88
22505 88
67614 88
279880 88
42959 88
87889 88
7856 88
342129 88
91992 88
37001 17145
161069 4
33551 88
164503 88
78750 4
17520 88
118326 88
295227 88
155471 88
74713 88
90459 4
104059 88
371881 88
181364 88
190316 4
216817 4
122087 122102
141722 26153
141722 15489
141722 238236
181364 88
181364 26486
344287 88
138089 88
293156 28476
9131 88
18861 220
93195 88
6835 2417
139359 88
2374 44543
183569 88
74936 88
336508 88
101906 88
33548 88
179239 4
89619 88
89619 216
16936 6835
16936 2417
110262 110262
97293 70037
20488 88
166945 4
28383 4
28383 510
80952 88
140970 88
73788 88
73788 1250
73788 26486
149346 88
260323 88
52944 88
87639 88
58488 88
344255 14621
26417 88
201308 4
24513 4
12751 89805
249877 88
89805 88
89805 26486
210905 2417
134290 88
12751 51241
89248 88
138801 88
133067 88
433379 433378
433378 433378
36810 77616
433378 433379
97301 88
3624 88
77616 36810
279207 330171
89805 12751
1400 88
20031 88
108801 88
434675 4
85847 88
23774 88
160382 67774
422463 463
247775 88
354323 88
4394 158097
55807 4
168623 4
130582 4
72252 88
17561 88
278775 510
65474 88
124549 88
24593 88
403358 88
300983 300982
135427 28476
45677 88
99707 38790
16363 88
128817 4
73813 88
281493 88
43420 88
24890 88
19335 88
52730 4
340042 67774
137188 4
57721 786
57721 764
57721 17871
13808 26486
185057 88
16649 88
155637 88
303664 88
286005 88
212805 88
345303 300982
75689 88
264232 88
190887 88
255242 88
190120 383
108383 88
168677 88
73371 77616
93279 121466
394139 88
61732 88
221496 88
106644 88
1126 88
447852 88
158097 4394
26972 88
30422 88
414398 88
273860 88
287068 88
21804 88
424861 88
405484 88
196530 88
137490 88
168124 88
93620 88
271643 2417
140089 4974
190403 88
50434 88
185374 88
433329 88
379097 677
38532 88
366196 88
222831 88
31987 88
271518 88
271518 50434
422848 68686
152407 33728
152407 33737
415626 4
239052 88
401841 88
418178 88
372698 4
77346 88
415261 88
84953 4974
330639 88
272652 26139
376822 88
196531 88
41051 88
53393 88
24215 50920
129924 28390
105544 2417
173781 88
198531 88
414163 677
242089 88
41152 50920
132478 2417
107353 4
226555 88
89805 38790
90366 88
434932 88
298237 16649
298237 26486
19827 88
410627 88
49841 26486
204290 88
102804 88
65187 88
277321 88
110592 88
214857 88
134023 88
252733 4
396290 88
25024 4
22240 22240
104567 22240
51638 88
371136 88
77864 22240
346418 4
447398 447398
256772 88
443450 443450
314759 88
17183 347845
265367 3369
24629 4
110262 110262
271112 88
410700 88
3604 84647
327844 67774
98075 103503
437149 88
176199 84647
145550 4
68939 84647
132436 88
23610 4
99364 88
10945 4
249095 4
47402 65644
371197 4
77457 4
433476 211431
79185 88
140422 43577
236423 88
31032 88
211431 211431
400736 400736
22502 88
22502 26486
445189 211431
217828 88
260997 279602
77464 4
10950 4
264646 187393
416526 88
151045 2177
44524 40864
75580 88
25183 4
52013 26397
124110 16527
433477 211431
50041 84647
377839 8
722 4
219774 4
219774 510
385794 4
301422 88
317218 88
279602 260997
17513 116002
422689 2417
256016 26486
152912 305865
128234 383
29767 1880
134333 13821
41378 88
132847 316003
261698 261212
1386 50920
360905 361530
134333 13821
199981 26486
397380 88
361932 4
62353 65867
261212 261698
371590 88
326426 88
20849 72135
78406 88
72135 20849
216211 88
410906 88
312363 88
16022 39423
221430 88
413922 88
1358 50920
1551 88
1379 88
114140 65867
53144 88
1379 88
1379 1551
1379 26486
101550 67384
282758 84647
13537 1247
200881 88
282758 241066
114140 65867
36521 293801
50266 110903
355693 88
250519 3369
167306 88
318635 318636
318635 318635
278040 88
125077 38790
92219 88
130080 510
158836 88
3369 3369
350137 3369
214046 383
125419 290304
230462 510
207261 3369
221339 3369
173131 3369
447008 3369
414756 3369
376324 3369
144339 3369
88491 3369
217948 3369
387837 3369
354906 3369
436941 3369
199845 10140
199845 117037
442230 3369
343164 3369
230483 3369
173412 3369
12580 3369
94880 3369
451348 3369
234508 3369
335209 3369
249143 88
249143 26486
440430 3369
293802 3369
214507 3369
22313 3369
124298 3369
229706 3369
172534 3369
403936 3369
164139 3369
277659 3369
390202 3369
18852 3369
210119 3369
342980 3369
287700 3369
379254 88
379254 3369
243349 3369
328660 3369
206507 3369
388770 3369
155398 3369
65528 3369
378484 3369
282200 3369
438896 3369
230276 3369
313247 3369
36705 3369
207933 3369
305110 3369
190295 3369
368929 3369
388352 3369
436552 3369
374512 3369
408212 3369
279143 3369
342449 250519
351217 3369
62118 3369
403954 84647
140157 3369
74745 3369
350621 3369
262576 3369
357511 3369
435947 3369
370500 3369
413505 3369
450295 3369
255911 88
176341 3369
416773 3369
352384 3369
237221 3369
395980 3369
162536 3369
200968 3369
304552 3369
368666 3369
430515 3369
109113 4
48768 3369
106880 59275
444396 3369
402196 3369
255217 3369
360025 3369
214999 3369
267206 3369
28596 16013
192017 3369
408509 3369
229624 3369
125393 250519
125393 3369
190296 3369
223917 3369
417245 3369
341298 3369
187094 220
258526 3369
90366 3369
63279 29233
28539 4
238743 3369
156007 3369
408440 3369
23120 3369
318636 318635
253403 3369
193604 3369
375587 3369
47615 3369
81202 3369
204230 3369
362218 3369
221069 3369
265531 3369
144977 3369
171050 3369
406349 3369
195518 3369
281188 3369
313724 3369
89922 88
196662 250519
257364 3369
315864 3369
96937 3369
367713 3369
6443 57654
272099 3369
429523 3369
371975 3369
258538 3369
239074 3369
77602 3369
420960 3369
318634 3369
240922 3369
131967 3369
413485 3369
412042 3369
331303 3369
402673 3369
449554 3369
239144 3369
179322 3369
191005 3369
434429 3369
275554 3369
347428 3369
337321 3369
396685 3369
397486 3369
176388 3369
195517 3369
234305 3369
398391 3369
357827 3369
242724 3369
193679 3369
390215 3369
425467 3369
69308 88
75578 3369
23910 93476
422561 3369
434877 3369
28673 28673
23116 12641
229230 3369
362624 3369
419211 3369
312498 3369
370624 3369
356993 356993
150704 3369
403726 3369
242523 143210
418633 3369
399551 3369
430894 3369
208505 88
165573 4730
92037 3369
65106 250519
217029 260344
344115 3369
400283 3369
447580 3369
53718 109267
348573 3369
37412 3369
53787 109267
342442 3369
392032 3369
262151 3369
78041 3369
320256 3369
274649 3369
255055 4
228656 3369
406739 3369
449554 3369
423818 3369
244191 3369
384806 3369
398361 3369
143211 109267
417244 3369
248527 3369
386384 3369
280645 3369
303711 41382
135079 193932
294956 3369
435205 3369
291044 3369
248899 3369
348184 3369
295761 3369
92037 3369
25018 5021
373515 3369
406373 3369
225122 3369
167739 3369
282095 3369
308370 3369
240547 3369
142826 109267
280814 414939
280425 3369
53859 109267
190295 41382
321061 3369
63644 4475
333973 3369
301695 3369
4475 63644
4475 4475
40973 9951
428614 3369
411554 250519
411554 3369
51319 9951
216374 3369
123165 9951
53810 109267
64367 84647
64367 3604
47460 110903
365162 3369
234003 3369
81602 250519
81602 3369
62877 3369
290717 3369
421819 3369
162719 109267
384946 3369
387719 3369
424730 3369
138089 92037
138089 3369
367675 3369
395786 3369
329815 220
443594 3369
243282 68285
362314 3369
302527 3369
112582 3369
261145 3369
5021 5021
118927 3369
209567 143210
12641 23116
276745 3369
179622 41382
272516 250519
73591 3369
38327 36810
251497 96660
258317 242386
242386 242386
38327 3547
424033 3369
221823 88
258313 242386
440378 3369
274049 250519
455039 3369
242386 242386
