1,0,1
2,0,1
3,0,1
4,3,1
5,3,1
6,0,1
7,3,1
8,0,1
9,0,1
10,5,1
11,6,1
12,6,1
13,11,1
14,9,1
15,11,1
16,0,1
17,11,1
18,11,1
19,0,1
20,0,1
21,20,1
22,12,1
23,0,1
24,14,1
25,4,1
26,24,1
27,0,1
28,2,1
29,7,1
30,11,1
31,19,1
32,25,1
33,0,1
34,0,1
35,6,1
36,18,1
37,26,1
38,24,1
39,18,1
40,9,1
41,6,1
42,36,1
43,12,1
44,18,1
45,6,1
46,9,1
47,11,1
48,11,1
49,11,1
50,42,1
51,40,1
52,31,1
53,18,1
54,3,1
55,22,1
56,11,1
57,39,1
58,16,1
59,48,1
60,39,1
61,2,1
62,6,1
63,57,1
64,61,1
65,34,1
66,46,1
67,6,1
68,7,1
69,34,1
70,32,1
71,7,1
72,24,1
73,31,1
74,0,1
75,3,1
76,39,1
77,53,1
78,18,1
79,6,1
80,24,1
81,12,1
82,50,1
83,12,1
84,66,1
85,12,1
86,11,1
87,52,1
88,39,1
89,28,1
90,0,1
91,14,1
92,13,1
93,13,1
94,42,1
95,34,1
96,12,1
97,34,1
98,81,1
99,5,1
1,0,1
2,0,1
3,0,1
4,3,1
5,3,1
6,0,1
7,3,1
8,0,1
9,0,1
10,5,1
11,6,1
12,6,1
13,11,1
14,9,1
15,11,1
16,0,1
17,11,1
18,11,1
19,0,1
20,0,1
21,20,1
22,12,1
23,0,1
24,14,1
25,4,1
26,24,1
27,0,1
28,2,1
29,7,1
30,11,1
31,19,1
32,25,1
33,0,1
34,0,1
35,6,1
36,18,1
37,26,1
38,24,1
39,18,1
40,9,1
41,6,1
42,36,1
43,12,1
44,18,1
45,6,1
46,9,1
47,11,1
48,11,1
49,11,1
50,42,1
51,40,1
52,31,1
53,18,1
54,3,1
55,22,1
56,11,1
57,39,1
58,16,1
59,48,1
60,39,1
61,2,1
62,6,1
63,57,1
64,61,1
65,34,1
66,46,1
67,6,1
68,7,1
69,34,1
70,32,1
71,7,1
72,24,1
73,31,1
74,0,1
75,3,1
76,39,1
77,53,1
78,18,1
79,6,1
80,24,1
81,12,1
82,50,1
83,12,1
84,66,1
85,12,1
86,11,1
87,52,1
88,39,1
89,28,1
90,0,1
91,14,1
92,13,1
93,13,1
94,42,1
95,34,1
96,12,1
97,34,1
98,81,1
99,5,1
1,0,2
2,0,2
3,0,2
4,3,2
5,3,2
6,0,2
7,3,2
8,0,2
9,0,2
10,5,2
11,6,2
12,6,2
13,11,2
14,9,2
15,11,2
16,0,2
17,11,2
18,11,2
19,0,2
20,0,2
21,20,2
22,12,2
23,0,2
24,14,2
25,4,2
26,24,2
27,0,2
28,2,2
29,7,2
30,11,2
31,19,2
32,25,2
33,0,2
34,0,2
35,6,2
36,18,2
37,26,2
38,24,2
39,18,2
40,9,2
41,6,2
42,36,2
43,12,2
44,18,2
45,6,2
46,9,2
47,11,2
48,11,2
49,11,2
50,42,2
51,40,2
52,31,2
53,18,2
54,3,2
55,22,2
56,11,2
57,39,2
58,16,2
59,48,2
60,39,2
61,2,2
62,6,2
63,57,2
64,61,2
65,34,2
66,46,2
67,6,2
68,7,2
69,34,2
70,32,2
71,7,2
72,24,2
73,31,2
74,0,2
75,3,2
76,39,2
77,53,2
78,18,2
79,6,2
80,24,2
81,12,2
82,50,2
83,12,2
84,66,2
85,12,2
86,11,2
87,52,2
88,39,2
89,28,2
90,0,2
91,14,2
92,13,2
93,13,2
94,42,2
95,34,2
96,12,2
97,34,2
98,81,2
99,5,2
1,0,2
2,0,2
3,0,2
4,3,2
5,3,2
6,0,2
7,3,2
8,0,2
9,0,2
10,5,2
11,6,2
12,6,2
13,11,2
14,9,2
15,11,2
16,0,2
17,11,2
18,11,2
19,0,2
20,0,2
21,20,2
22,12,2
23,0,2
24,14,2
25,4,2
26,24,2
27,0,2
28,2,2
29,7,2
30,11,2
31,19,2
32,25,2
33,0,2
34,0,2
35,6,2
36,18,2
37,26,2
38,24,2
39,18,2
40,9,2
41,6,2
42,36,2
43,12,2
44,18,2
45,6,2
46,9,2
47,11,2
48,11,2
49,11,2
50,42,2
51,40,2
52,31,2
53,18,2
54,3,2
55,22,2
56,11,2
57,39,2
58,16,2
59,48,2
60,39,2
61,2,2
62,6,2
63,57,2
64,61,2
65,34,2
66,46,2
67,6,2
68,7,2
69,34,2
70,32,2
71,7,2
72,24,2
73,31,2
74,0,2
75,3,2
76,39,2
77,53,2
78,18,2
79,6,2
80,24,2
81,12,2
82,50,2
83,12,2
84,66,2
85,12,2
86,11,2
87,52,2
88,39,2
89,28,2
90,0,2
91,14,2
92,13,2
93,13,2
94,42,2
95,34,2
96,12,2
97,34,2
98,81,2
99,5,2
